epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,603.331,0.51259,0.33765,0.83264,0.96388,0.98297,0.9904,0.8404,0.65083,0.33713,0.82983,0.000341675,0.000341675,0.000341675
369,604.93,0.50517,0.33623,0.82262,0.9569,0.98775,0.9877,0.8321,0.65229,0.33407,0.83082,0.0003392,0.0003392,0.0003392
370,606.61,0.49778,0.33136,0.81937,0.96685,0.98083,0.98733,0.83354,0.65688,0.33061,0.83031,0.000336725,0.000336725,0.000336725
371,608.228,0.49876,0.34138,0.82561,0.96316,0.99147,0.98833,0.83579,0.65369,0.33627,0.82658,0.00033425,0.00033425,0.00033425
372,609.818,0.50527,0.33496,0.83462,0.97311,0.98213,0.99311,0.84006,0.65555,0.33217,0.82559,0.000331775,0.000331775,0.000331775
373,611.398,0.49232,0.33032,0.82609,0.97777,0.98185,0.99325,0.84376,0.65562,0.32715,0.82447,0.0003293,0.0003293,0.0003293
374,613.104,0.50048,0.34084,0.8273,0.98311,0.98454,0.99343,0.83923,0.664,0.32692,0.8245,0.000326825,0.000326825,0.000326825
375,614.728,0.48045,0.33447,0.82839,0.98691,0.98243,0.9933,0.83581,0.66556,0.32701,0.8241,0.00032435,0.00032435,0.00032435
376,616.343,0.47654,0.32633,0.82378,0.98725,0.98284,0.99305,0.84139,0.65471,0.32254,0.82313,0.000321875,0.000321875,0.000321875
377,617.95,0.51925,0.34536,0.82294,0.98636,0.98262,0.99289,0.8375,0.65591,0.32022,0.82472,0.0003194,0.0003194,0.0003194
378,619.578,0.46894,0.32957,0.82045,0.98683,0.98288,0.99268,0.84094,0.65391,0.31963,0.8242,0.000316925,0.000316925,0.000316925
379,621.19,0.51481,0.34624,0.82471,0.98774,0.98242,0.99267,0.83746,0.65386,0.31941,0.82542,0.00031445,0.00031445,0.00031445
380,622.834,0.46726,0.32501,0.83466,0.98726,0.98077,0.99257,0.84001,0.65752,0.31991,0.82509,0.000311975,0.000311975,0.000311975
381,624.414,0.49389,0.32536,0.81178,0.98389,0.98196,0.99242,0.83797,0.65732,0.31945,0.82635,0.0003095,0.0003095,0.0003095
382,626.093,0.48328,0.33439,0.82054,0.98255,0.98234,0.99248,0.83685,0.65494,0.31828,0.82521,0.000307025,0.000307025,0.000307025
383,627.702,0.49783,0.33521,0.83531,0.97891,0.98184,0.99232,0.83915,0.65461,0.31835,0.82455,0.00030455,0.00030455,0.00030455
384,629.381,0.48406,0.32414,0.82042,0.96877,0.98932,0.99247,0.83682,0.65813,0.32007,0.82708,0.000302075,0.000302075,0.000302075
385,631.021,0.50712,0.33149,0.83184,0.97659,0.97938,0.99241,0.83126,0.66046,0.32144,0.82868,0.0002996,0.0002996,0.0002996
386,632.649,0.49058,0.3332,0.83052,0.9753,0.98454,0.992,0.84326,0.66186,0.32605,0.82785,0.000297125,0.000297125,0.000297125
387,634.318,0.51084,0.33012,0.8315,0.9689,0.98847,0.99142,0.84098,0.66614,0.32719,0.82775,0.00029465,0.00029465,0.00029465
388,636.052,0.50549,0.34061,0.82663,0.97244,0.9856,0.9915,0.83893,0.67143,0.3274,0.82838,0.000292175,0.000292175,0.000292175
389,637.699,0.47228,0.33027,0.82312,0.97416,0.98184,0.99153,0.83779,0.65705,0.3223,0.8278,0.0002897,0.0002897,0.0002897
390,639.364,0.49027,0.34098,0.82947,0.96831,0.98458,0.99193,0.8397,0.65001,0.32761,0.82571,0.000287225,0.000287225,0.000287225
391,641,0.49993,0.33298,0.81945,0.96663,0.98454,0.99291,0.84338,0.65848,0.33128,0.82599,0.00028475,0.00028475,0.00028475
392,642.635,0.47828,0.33723,0.81943,0.9605,0.98113,0.99285,0.83973,0.65854,0.32412,0.82616,0.000282275,0.000282275,0.000282275
393,644.289,0.48145,0.32666,0.82658,0.96374,0.98575,0.99286,0.83809,0.65603,0.31964,0.82503,0.0002798,0.0002798,0.0002798
394,645.945,0.4889,0.32956,0.83206,0.97693,0.98532,0.99281,0.84046,0.65963,0.32108,0.82588,0.000277325,0.000277325,0.000277325
395,647.61,0.49425,0.32978,0.8247,0.97823,0.9846,0.99254,0.8398,0.66477,0.32306,0.82956,0.00027485,0.00027485,0.00027485
396,649.272,0.50085,0.34217,0.82149,0.97708,0.98406,0.99236,0.83583,0.67215,0.32702,0.83246,0.000272375,0.000272375,0.000272375
397,650.919,0.50413,0.33148,0.82257,0.97303,0.98453,0.99238,0.83308,0.67971,0.32755,0.83502,0.0002699,0.0002699,0.0002699
398,652.546,0.49606,0.32443,0.82589,0.96401,0.98196,0.99055,0.82992,0.68266,0.33573,0.83634,0.000267425,0.000267425,0.000267425
399,654.205,0.48528,0.33087,0.81642,0.97281,0.98663,0.99306,0.82976,0.67992,0.338,0.83831,0.00026495,0.00026495,0.00026495
400,655.836,0.49363,0.3383,0.83459,0.97294,0.9838,0.99296,0.84382,0.67044,0.3323,0.8361,0.000262475,0.000262475,0.000262475
401,657.407,0.45695,0.31284,0.83022,0.97794,0.98071,0.99148,0.84247,0.67112,0.32478,0.83611,0.00026,0.00026,0.00026
402,659.021,0.47179,0.33161,0.81767,0.97792,0.98711,0.9919,0.84723,0.67068,0.32563,0.83513,0.000257525,0.000257525,0.000257525
403,660.658,0.47157,0.3225,0.82911,0.9744,0.98919,0.99273,0.83572,0.67234,0.32535,0.83346,0.00025505,0.00025505,0.00025505
404,662.345,0.47948,0.32116,0.82015,0.97348,0.98969,0.99274,0.83252,0.66963,0.32469,0.83435,0.000252575,0.000252575,0.000252575
405,663.957,0.47694,0.32239,0.82779,0.97254,0.98872,0.99277,0.83318,0.66784,0.32325,0.83427,0.0002501,0.0002501,0.0002501
406,665.536,0.47464,0.32296,0.81745,0.97746,0.97921,0.99269,0.83436,0.65952,0.31986,0.83409,0.000247625,0.000247625,0.000247625
407,667.116,0.46169,0.31702,0.82542,0.97142,0.98366,0.99156,0.83691,0.65104,0.32014,0.83305,0.00024515,0.00024515,0.00024515
408,668.724,0.49631,0.33854,0.82719,0.97286,0.98051,0.99134,0.83722,0.64741,0.32312,0.83014,0.000242675,0.000242675,0.000242675
409,670.263,0.44724,0.31181,0.81055,0.96615,0.98758,0.99129,0.83843,0.64047,0.3209,0.82896,0.0002402,0.0002402,0.0002402
410,671.886,0.48378,0.32898,0.82236,0.9643,0.98969,0.99127,0.83835,0.6483,0.31916,0.82875,0.000237725,0.000237725,0.000237725
411,673.553,0.47332,0.31971,0.83112,0.96392,0.99041,0.99134,0.8343,0.66183,0.31813,0.83055,0.00023525,0.00023525,0.00023525
412,675.158,0.45772,0.32366,0.81221,0.9657,0.98725,0.99124,0.83952,0.66524,0.32212,0.83178,0.000232775,0.000232775,0.000232775
413,676.748,0.48325,0.32461,0.82123,0.96569,0.98633,0.99139,0.83553,0.6633,0.32291,0.8323,0.0002303,0.0002303,0.0002303
414,678.404,0.46225,0.31163,0.81006,0.96732,0.98656,0.99278,0.83345,0.6639,0.32814,0.83171,0.000227825,0.000227825,0.000227825
415,680.047,0.4528,0.30425,0.82027,0.96737,0.98674,0.99304,0.82989,0.6715,0.32799,0.83123,0.00022535,0.00022535,0.00022535
416,681.734,0.46074,0.31722,0.82113,0.97304,0.98311,0.99302,0.83558,0.66467,0.32309,0.82952,0.000222875,0.000222875,0.000222875
417,683.335,0.50033,0.33109,0.83181,0.97514,0.98259,0.99278,0.83907,0.65891,0.32077,0.8292,0.0002204,0.0002204,0.0002204
418,685.002,0.4562,0.3147,0.82224,0.97614,0.98267,0.99105,0.84059,0.65168,0.32217,0.83053,0.000217925,0.000217925,0.000217925
419,686.666,0.4797,0.30973,0.81719,0.97723,0.98196,0.99239,0.83172,0.67013,0.32647,0.83297,0.00021545,0.00021545,0.00021545
420,688.322,0.49747,0.33063,0.82523,0.97615,0.98293,0.99252,0.83358,0.66607,0.32377,0.83136,0.000212975,0.000212975,0.000212975
421,689.972,0.46301,0.31955,0.81676,0.97522,0.98286,0.9927,0.8372,0.65269,0.31834,0.83103,0.0002105,0.0002105,0.0002105
422,691.713,0.4615,0.31577,0.82113,0.97437,0.98097,0.99255,0.84031,0.6532,0.3178,0.8337,0.000208025,0.000208025,0.000208025
423,693.4,0.4573,0.30987,0.81377,0.9747,0.98,0.99126,0.83882,0.65445,0.31814,0.83332,0.00020555,0.00020555,0.00020555
424,695.024,0.48004,0.32254,0.8204,0.97609,0.98148,0.99271,0.83886,0.66151,0.31512,0.8331,0.000203075,0.000203075,0.000203075
425,696.671,0.45905,0.31463,0.83355,0.97659,0.98082,0.9928,0.83376,0.66455,0.31406,0.8347,0.0002006,0.0002006,0.0002006
426,698.292,0.45919,0.31027,0.82823,0.97605,0.97938,0.99252,0.83109,0.66699,0.3182,0.83508,0.000198125,0.000198125,0.000198125
427,699.925,0.4637,0.3121,0.81911,0.97501,0.97938,0.99237,0.83447,0.66315,0.31223,0.83461,0.00019565,0.00019565,0.00019565
428,701.693,0.44645,0.30893,0.81931,0.97447,0.97764,0.99234,0.83635,0.66268,0.30902,0.83527,0.000193175,0.000193175,0.000193175
429,703.34,0.43709,0.29038,0.82217,0.95965,0.99062,0.99117,0.8406,0.66664,0.31006,0.83518,0.0001907,0.0001907,0.0001907
430,705.035,0.46563,0.31214,0.82332,0.96952,0.98529,0.99259,0.83935,0.67039,0.31557,0.83454,0.000188225,0.000188225,0.000188225
431,706.629,0.45684,0.31312,0.82463,0.97336,0.98425,0.99231,0.84263,0.66036,0.31469,0.83302,0.00018575,0.00018575,0.00018575
432,708.259,0.43712,0.30775,0.82699,0.97612,0.98359,0.99229,0.8391,0.65957,0.31662,0.83352,0.000183275,0.000183275,0.000183275
433,709.863,0.44551,0.30318,0.82083,0.96997,0.99089,0.99231,0.83892,0.6617,0.3162,0.83374,0.0001808,0.0001808,0.0001808
434,711.563,0.4799,0.31894,0.82175,0.96657,0.99216,0.99216,0.83628,0.66398,0.31394,0.83242,0.000178325,0.000178325,0.000178325
435,713.217,0.46113,0.3135,0.81736,0.96819,0.99313,0.99218,0.84239,0.65664,0.31631,0.83028,0.00017585,0.00017585,0.00017585
436,714.835,0.4647,0.31431,0.82291,0.97183,0.99111,0.99245,0.84142,0.65503,0.31388,0.83,0.000173375,0.000173375,0.000173375
437,716.439,0.46912,0.31214,0.81835,0.97125,0.99087,0.99262,0.8463,0.64814,0.31151,0.82939,0.0001709,0.0001709,0.0001709
438,718.059,0.45493,0.31448,0.82584,0.97169,0.98969,0.9927,0.84322,0.64875,0.311,0.82829,0.000168425,0.000168425,0.000168425
439,719.656,0.46423,0.3184,0.82728,0.97985,0.98072,0.99281,0.84578,0.64978,0.31232,0.82823,0.00016595,0.00016595,0.00016595
440,721.281,0.45409,0.30516,0.82239,0.97937,0.9796,0.9931,0.84599,0.65283,0.31096,0.8292,0.000163475,0.000163475,0.000163475
441,722.874,0.45657,0.31764,0.81612,0.97855,0.97938,0.9934,0.84567,0.65479,0.31049,0.82923,0.000161,0.000161,0.000161
442,724.476,0.44047,0.305,0.83175,0.96781,0.9924,0.99348,0.84453,0.65568,0.30979,0.82951,0.000158525,0.000158525,0.000158525
443,726.116,0.46354,0.30832,0.81999,0.9825,0.97848,0.99335,0.84576,0.6521,0.30777,0.82748,0.00015605,0.00015605,0.00015605
444,727.809,0.43799,0.31232,0.81417,0.96425,0.99346,0.99361,0.84794,0.65304,0.31024,0.82703,0.000153575,0.000153575,0.000153575
445,729.421,0.48906,0.32201,0.82917,0.97887,0.97938,0.9936,0.8489,0.65414,0.31049,0.82688,0.0001511,0.0001511,0.0001511
446,731.097,0.45311,0.32381,0.82262,0.97799,0.97938,0.99343,0.84487,0.65233,0.31552,0.82734,0.000148625,0.000148625,0.000148625
447,732.721,0.42923,0.3029,0.8145,0.97716,0.97948,0.99283,0.84413,0.65183,0.3167,0.8276,0.00014615,0.00014615,0.00014615
448,734.369,0.46407,0.31333,0.81317,0.97573,0.97857,0.9929,0.8449,0.64476,0.30908,0.82653,0.000143675,0.000143675,0.000143675
449,735.956,0.46363,0.31168,0.81317,0.96948,0.98256,0.99275,0.84584,0.64537,0.31023,0.8268,0.0001412,0.0001412,0.0001412
450,737.596,0.48026,0.32618,0.82044,0.96321,0.9905,0.993,0.8459,0.64836,0.31075,0.82731,0.000138725,0.000138725,0.000138725
451,739.216,0.45374,0.30993,0.82482,0.96271,0.98969,0.99274,0.84785,0.6516,0.31149,0.82748,0.00013625,0.00013625,0.00013625
452,740.843,0.4419,0.30329,0.82487,0.96442,0.99032,0.99273,0.85016,0.64863,0.31484,0.82614,0.000133775,0.000133775,0.000133775
453,742.433,0.45448,0.3079,0.81289,0.96492,0.99014,0.99262,0.8496,0.64318,0.31622,0.82596,0.0001313,0.0001313,0.0001313
454,744.094,0.4489,0.29477,0.81961,0.96584,0.98991,0.99259,0.84805,0.6368,0.31552,0.82658,0.000128825,0.000128825,0.000128825
455,745.725,0.4472,0.29798,0.81941,0.96663,0.98974,0.99264,0.84753,0.63596,0.31034,0.82702,0.00012635,0.00012635,0.00012635
456,747.44,0.43769,0.31164,0.82031,0.9744,0.98276,0.99265,0.84532,0.63834,0.3117,0.8269,0.000123875,0.000123875,0.000123875
457,749.068,0.45028,0.30929,0.81235,0.97302,0.98271,0.99258,0.84811,0.64148,0.31114,0.82776,0.0001214,0.0001214,0.0001214
458,750.722,0.46337,0.30792,0.82298,0.96353,0.99008,0.99259,0.84878,0.64246,0.30941,0.82943,0.000118925,0.000118925,0.000118925
459,752.435,0.45422,0.30166,0.81922,0.97204,0.98265,0.99253,0.84536,0.6477,0.31757,0.82994,0.00011645,0.00011645,0.00011645
460,754.063,0.45311,0.30531,0.82495,0.96707,0.99025,0.99012,0.84453,0.65039,0.31612,0.83027,0.000113975,0.000113975,0.000113975
461,755.743,0.44249,0.29408,0.81572,0.96872,0.98925,0.98942,0.84259,0.65172,0.31657,0.83022,0.0001115,0.0001115,0.0001115
462,757.423,0.44607,0.30039,0.82166,0.969,0.98894,0.98946,0.84493,0.64797,0.31513,0.83076,0.000109025,0.000109025,0.000109025
463,759.055,0.41406,0.29516,0.81553,0.96584,0.99048,0.99247,0.84706,0.64977,0.31619,0.83355,0.00010655,0.00010655,0.00010655
464,760.746,0.44801,0.29872,0.81736,0.96527,0.99036,0.99294,0.84866,0.65631,0.31627,0.83571,0.000104075,0.000104075,0.000104075
465,762.346,0.45752,0.30735,0.81846,0.96454,0.99072,0.99288,0.84902,0.65999,0.3178,0.83628,0.0001016,0.0001016,0.0001016
466,764.022,0.43792,0.29753,0.81842,0.96384,0.99102,0.99292,0.84787,0.65677,0.31714,0.83609,9.9125e-05,9.9125e-05,9.9125e-05
467,765.707,0.47266,0.3078,0.8212,0.96365,0.99098,0.99293,0.84783,0.64985,0.31637,0.83509,9.665e-05,9.665e-05,9.665e-05
468,767.395,0.43428,0.29721,0.82355,0.96319,0.99092,0.99296,0.85317,0.64519,0.3081,0.83433,9.4175e-05,9.4175e-05,9.4175e-05
469,769.068,0.44893,0.30331,0.81498,0.96138,0.9926,0.99292,0.8499,0.644,0.30743,0.83386,9.17e-05,9.17e-05,9.17e-05
470,770.753,0.43273,0.30023,0.82119,0.96347,0.99054,0.99285,0.8477,0.64721,0.30984,0.83406,8.9225e-05,8.9225e-05,8.9225e-05
471,772.459,0.44444,0.30229,0.80826,0.96309,0.99058,0.99292,0.84933,0.65037,0.30969,0.83339,8.675e-05,8.675e-05,8.675e-05
472,774.157,0.41754,0.29574,0.81557,0.97045,0.98232,0.99301,0.85423,0.65067,0.30834,0.83191,8.4275e-05,8.4275e-05,8.4275e-05
473,775.872,0.43849,0.30052,0.81775,0.97033,0.98233,0.99296,0.85507,0.65117,0.30874,0.83073,8.18e-05,8.18e-05,8.18e-05
474,777.525,0.44438,0.30898,0.81654,0.97051,0.97938,0.99307,0.85111,0.65001,0.30718,0.82919,7.9325e-05,7.9325e-05,7.9325e-05
475,779.113,0.4303,0.29987,0.81477,0.97318,0.98077,0.99313,0.84918,0.64584,0.30711,0.82771,7.685e-05,7.685e-05,7.685e-05
476,780.758,0.44456,0.3023,0.81577,0.97313,0.98083,0.99314,0.8521,0.6432,0.30434,0.8269,7.4375e-05,7.4375e-05,7.4375e-05
477,782.397,0.45257,0.30241,0.81525,0.97289,0.98064,0.99318,0.85419,0.64197,0.30255,0.82677,7.19e-05,7.19e-05,7.19e-05
478,784.013,0.44064,0.30084,0.81352,0.97279,0.98054,0.99307,0.84971,0.64188,0.30258,0.82673,6.9425e-05,6.9425e-05,6.9425e-05
479,785.637,0.43257,0.29039,0.80835,0.97092,0.98268,0.99316,0.84889,0.64708,0.30525,0.82718,6.695e-05,6.695e-05,6.695e-05
480,787.34,0.42784,0.2837,0.80704,0.9737,0.98051,0.99308,0.85155,0.64824,0.30757,0.82725,6.4475e-05,6.4475e-05,6.4475e-05
481,788.971,0.44011,0.29704,0.81217,0.97417,0.98053,0.9931,0.8494,0.64824,0.30873,0.82742,6.2e-05,6.2e-05,6.2e-05
482,790.624,0.43166,0.30092,0.81084,0.97468,0.98071,0.9931,0.84935,0.64662,0.30591,0.82706,5.9525e-05,5.9525e-05,5.9525e-05
483,792.317,0.46736,0.31175,0.82637,0.97461,0.98174,0.99298,0.85163,0.6449,0.30358,0.82698,5.705e-05,5.705e-05,5.705e-05
484,794.024,0.46013,0.30104,0.82018,0.97191,0.98205,0.9929,0.84935,0.64559,0.30059,0.82627,5.4575e-05,5.4575e-05,5.4575e-05
485,795.667,0.43179,0.29507,0.81426,0.97174,0.98227,0.99285,0.85081,0.64544,0.30108,0.82659,5.21e-05,5.21e-05,5.21e-05
486,797.295,0.45768,0.29921,0.81995,0.97153,0.98217,0.99277,0.85165,0.64429,0.30338,0.82671,4.9625e-05,4.9625e-05,4.9625e-05
487,799.001,0.42484,0.29632,0.81653,0.971,0.98222,0.99283,0.85172,0.64558,0.30543,0.82701,4.715e-05,4.715e-05,4.715e-05
488,800.654,0.43633,0.2986,0.81463,0.97038,0.98232,0.99286,0.8506,0.65045,0.30511,0.82838,4.4675e-05,4.4675e-05,4.4675e-05
489,802.238,0.44464,0.2967,0.82492,0.9701,0.98246,0.99285,0.84877,0.65166,0.30656,0.82769,4.22e-05,4.22e-05,4.22e-05
490,803.878,0.42532,0.3003,0.81188,0.97024,0.98263,0.9929,0.84862,0.6491,0.30598,0.82778,3.9725e-05,3.9725e-05,3.9725e-05
491,818.32,0.44576,0.28591,0.80305,0.96279,0.99088,0.99263,0.84834,0.64765,0.30515,0.82774,3.725e-05,3.725e-05,3.725e-05
492,819.926,0.45646,0.28303,0.80009,0.96325,0.99073,0.99242,0.84455,0.64985,0.3063,0.82869,3.4775e-05,3.4775e-05,3.4775e-05
493,821.592,0.44346,0.27154,0.81847,0.96308,0.99065,0.99242,0.84316,0.65207,0.30746,0.82991,3.23e-05,3.23e-05,3.23e-05
494,823.156,0.42161,0.27045,0.80139,0.96162,0.99143,0.99243,0.84018,0.65535,0.31062,0.83102,2.9825e-05,2.9825e-05,2.9825e-05
495,824.723,0.43856,0.27859,0.80252,0.96126,0.98944,0.99235,0.83763,0.65809,0.31018,0.83135,2.735e-05,2.735e-05,2.735e-05
496,826.299,0.42645,0.2665,0.81582,0.95804,0.99271,0.99248,0.83474,0.65973,0.31134,0.83164,2.4875e-05,2.4875e-05,2.4875e-05
497,827.869,0.43491,0.27418,0.79703,0.95792,0.99204,0.99251,0.83627,0.65944,0.31108,0.832,2.24e-05,2.24e-05,2.24e-05
498,829.463,0.41906,0.26374,0.81396,0.95796,0.99189,0.99257,0.83743,0.65768,0.30936,0.8315,1.9925e-05,1.9925e-05,1.9925e-05
499,831.044,0.42667,0.26929,0.807,0.958,0.99195,0.99272,0.83648,0.65773,0.3104,0.83155,1.745e-05,1.745e-05,1.745e-05
500,832.633,0.41046,0.26366,0.80294,0.95809,0.99204,0.99278,0.83851,0.65773,0.31125,0.8318,1.4975e-05,1.4975e-05,1.4975e-05
1,2.22317,1.45146,4.15997,1.2119,0.00295,0.36277,0.04355,0.0293,1.10437,3.72757,0.9748,0.000125,0.000125,0.000125
2,3.79198,1.26205,3.0036,1.09466,0.00442,0.51623,0.22985,0.16517,0.94261,3.4748,0.87314,0.00026237,0.00026237,0.00026237
3,5.4161,1.2075,1.97185,1.00204,0.93574,0.03037,0.22248,0.15095,0.96338,3.31464,0.88447,0.000399604,0.000399604,0.000399604
4,6.94889,1.16143,1.75679,1.02597,0.7318,0.27127,0.3181,0.21186,1.05476,3.24223,0.92626,0.000536702,0.000536702,0.000536702
5,8.50128,1.14467,1.49834,1.00591,1,0.03703,0.30535,0.20417,0.96671,3.20745,0.91902,0.000673664,0.000673664,0.000673664
6,10.0199,1.10146,1.44313,0.9822,0.8709,0.2181,0.41365,0.28688,1.06066,2.97864,0.96197,0.000810489,0.000810489,0.000810489
7,11.553,1.18574,1.4226,1.00175,0.78845,0.20499,0.41978,0.27982,1.13566,3.01564,1.02475,0.000947178,0.000947178,0.000947178
8,13.1312,1.10247,1.33208,0.98626,0.65859,0.28741,0.49196,0.33555,1.07036,2.44572,0.98267,0.00108373,0.00108373,0.00108373
9,14.7421,1.0883,1.2402,0.99337,0.59765,0.19495,0.36948,0.25218,1.14371,2.60963,1.05527,0.00122015,0.00122015,0.00122015
10,16.2802,1.07841,1.2211,0.99458,0.6215,0.57801,0.67821,0.42863,1.08555,1.85876,1.01352,0.00124443,0.00124443,0.00124443
11,17.8278,1.07439,1.20127,0.98281,0.64054,0.72303,0.7146,0.48676,1.05398,1.55404,0.94639,0.00124381,0.00124381,0.00124381
12,19.3771,0.97668,1.11344,0.96808,0.6356,0.80519,0.80137,0.57912,0.96368,1.40319,0.89761,0.00124319,0.00124319,0.00124319
13,20.8813,1.03342,1.11478,0.96091,0.68804,0.81531,0.86839,0.61261,0.94797,1.20883,0.89103,0.00124257,0.00124257,0.00124257
14,22.4127,0.99972,1.0531,0.94189,0.82041,0.86794,0.87925,0.64159,0.95371,0.90145,0.90404,0.00124196,0.00124196,0.00124196
15,23.9804,1.01447,1.06021,0.96226,0.80412,0.90713,0.92962,0.62597,0.98535,0.93909,0.9356,0.00124134,0.00124134,0.00124134
16,25.5341,0.9941,1.00921,0.95393,0.7731,0.90291,0.9039,0.62302,0.98243,0.84582,0.94118,0.00124072,0.00124072,0.00124072
17,27.1029,0.99692,1.00971,0.94766,0.86435,0.84003,0.93356,0.64451,1.00498,0.88654,0.94125,0.0012401,0.0012401,0.0012401
18,28.696,0.96117,0.95321,0.93905,0.77607,0.77085,0.85027,0.5803,0.94445,0.93342,0.92629,0.00123948,0.00123948,0.00123948
19,30.2427,0.96852,0.94117,0.94831,0.85805,0.88353,0.94738,0.70324,0.88023,0.75421,0.88017,0.00123886,0.00123886,0.00123886
20,31.7837,0.96219,0.88687,0.92432,0.8931,0.93975,0.96024,0.68698,0.87796,0.68039,0.87383,0.00123824,0.00123824,0.00123824
21,33.3908,0.95103,0.91774,0.95101,0.89284,0.85983,0.95514,0.70298,0.87287,0.72501,0.87094,0.00123763,0.00123763,0.00123763
22,34.914,0.91459,0.89552,0.94148,0.88691,0.93448,0.96178,0.7213,0.87731,0.66927,0.89454,0.00123701,0.00123701,0.00123701
23,36.4233,0.90897,0.84948,0.93077,0.92038,0.93267,0.95908,0.71775,0.85177,0.67823,0.87856,0.00123639,0.00123639,0.00123639
24,37.884,0.93183,0.84927,0.92235,0.90359,0.87581,0.92558,0.67471,0.86267,0.72336,0.86426,0.00123577,0.00123577,0.00123577
25,39.3785,0.91576,0.84018,0.92307,0.92244,0.95481,0.96286,0.69127,0.87834,0.66996,0.87964,0.00123515,0.00123515,0.00123515
26,40.8545,0.90385,0.81884,0.93285,0.94018,0.91993,0.97609,0.72901,0.84142,0.63193,0.86673,0.00123453,0.00123453,0.00123453
27,42.3538,0.91315,0.8005,0.91256,0.92161,0.88338,0.96086,0.70606,0.84958,0.63765,0.86762,0.00123391,0.00123391,0.00123391
28,43.8676,0.87637,0.7748,0.91805,0.93677,0.94635,0.9745,0.73608,0.83475,0.60536,0.86721,0.00123329,0.00123329,0.00123329
29,45.3815,0.88944,0.7934,0.93954,0.97336,0.93404,0.97646,0.74171,0.79061,0.59531,0.8596,0.00123268,0.00123268,0.00123268
30,46.8952,0.91136,0.78009,0.92958,0.97911,0.8884,0.97623,0.74258,0.82726,0.61754,0.87637,0.00123206,0.00123206,0.00123206
31,48.4704,0.88398,0.75495,0.92405,0.9574,0.90819,0.97165,0.74207,0.81766,0.61792,0.88209,0.00123144,0.00123144,0.00123144
32,49.9886,0.90208,0.76559,0.9283,0.9754,0.89467,0.96479,0.72003,0.86383,0.60414,0.8745,0.00123082,0.00123082,0.00123082
33,51.4987,0.90129,0.74404,0.93364,0.95768,0.93719,0.97011,0.74103,0.8193,0.56994,0.85923,0.0012302,0.0012302,0.0012302
34,53.0211,0.8805,0.73071,0.91641,0.96896,0.90553,0.96418,0.69869,0.8525,0.60149,0.88837,0.00122958,0.00122958,0.00122958
35,54.5665,0.85484,0.71578,0.9167,0.94135,0.91752,0.96331,0.7374,0.79747,0.59302,0.85828,0.00122896,0.00122896,0.00122896
36,56.0768,0.87475,0.76604,0.93579,0.97931,0.91921,0.97291,0.74173,0.79161,0.59739,0.86222,0.00122834,0.00122834,0.00122834
37,57.5429,0.8478,0.69942,0.89764,0.89849,0.91641,0.95282,0.73024,0.81812,0.64956,0.87415,0.00122773,0.00122773,0.00122773
38,59.0964,0.88013,0.72773,0.92568,0.91223,0.90731,0.96681,0.75057,0.80139,0.60931,0.8768,0.00122711,0.00122711,0.00122711
39,60.6143,0.85044,0.68986,0.91676,0.9417,0.96059,0.97482,0.75733,0.78884,0.5732,0.87403,0.00122649,0.00122649,0.00122649
40,62.1811,0.81932,0.68728,0.89744,0.94737,0.9247,0.97275,0.74486,0.81737,0.55216,0.87513,0.00122587,0.00122587,0.00122587
41,63.7204,0.84076,0.67271,0.91264,0.93742,0.94167,0.97228,0.75323,0.82858,0.55498,0.8832,0.00122525,0.00122525,0.00122525
42,65.2652,0.81971,0.66852,0.90366,0.98171,0.95673,0.98714,0.77216,0.80445,0.53479,0.88145,0.00122463,0.00122463,0.00122463
43,66.7824,0.83303,0.6551,0.90798,0.98194,0.95107,0.97386,0.75693,0.8185,0.55269,0.87002,0.00122401,0.00122401,0.00122401
44,68.3277,0.8682,0.67859,0.92084,0.97602,0.91813,0.98309,0.72548,0.85277,0.56828,0.88204,0.00122339,0.00122339,0.00122339
45,69.8301,0.86461,0.65528,0.90973,0.95462,0.96911,0.97918,0.75096,0.81842,0.53692,0.88188,0.00122277,0.00122277,0.00122277
46,71.3857,0.8432,0.65017,0.9142,0.98319,0.96757,0.98189,0.75557,0.79506,0.53987,0.87772,0.00122216,0.00122216,0.00122216
47,72.9129,0.81325,0.64047,0.89581,0.93332,0.94379,0.9758,0.73784,0.7975,0.53059,0.87882,0.00122154,0.00122154,0.00122154
48,74.445,0.83054,0.63032,0.89972,0.96816,0.94739,0.97759,0.74647,0.81083,0.5345,0.87606,0.00122092,0.00122092,0.00122092
49,75.9995,0.84908,0.66317,0.91965,0.96774,0.94045,0.97446,0.74914,0.79107,0.51949,0.87132,0.0012203,0.0012203,0.0012203
50,77.5661,0.83083,0.63021,0.90593,0.98243,0.94036,0.97734,0.75508,0.83626,0.52843,0.88329,0.00121968,0.00121968,0.00121968
51,79.1788,0.83045,0.66563,0.91214,0.94854,0.90776,0.97748,0.76881,0.79325,0.54072,0.86951,0.00121906,0.00121906,0.00121906
52,80.7375,0.83494,0.61297,0.8906,0.98143,0.94312,0.976,0.76291,0.82244,0.51611,0.87572,0.00121844,0.00121844,0.00121844
